id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34431738,"Ground floor, cozy private room in Apartment",177612628,Ladumor,Tempelhof - Schöneberg,Mariendorf,52.44987,13.37777,Private room,21,1,16,2019-06-30,7.50,1,10
34434512,1-Zimmer-Wohnung am Hasenheide Park mit 2 Katzen!,55867725,Anna,Neukölln,Schillerpromenade,52.48242,13.42248,Entire home/apt,30,14,0,,,1,0
34438260,Berlin Studio in Kollwitzkiez,7047561,Caroline,Pankow,Prenzlauer Berg Südwest,52.53602,13.4189,Private room,125,1,0,,,1,0
34439381,Sonne und Luft im Herzen Friedrichshains,103071732,Joschi,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51052,13.45426,Entire home/apt,70,14,0,,,1,193
34439421,Convenient doubleroom in Boxhagener Platz,259971398,Yedai,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50937,13.45903,Private room,25,3,3,2019-06-14,1.70,1,5
34442029,small and cosy flat,259996524,Noemi,Lichtenberg,Neu Lichtenberg,52.50622,13.49124,Private room,33,4,4,2019-05-27,1.90,1,35
34442036,Zentral im Szenebezirk Friedrichshain,214075094,Burak,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52619,13.45224,Entire home/apt,57,2,1,2019-06-01,0.73,1,6
34442923,GreatStay - Steinstr. Hochparterre,260004354,GreatStay,Mitte,Alexanderplatz,52.52814,13.40282,Entire home/apt,198,3,3,2019-05-06,1.34,29,329
34443352,Small Studio near Potsdamer Platz,259460340,Barbara,Mitte,Tiergarten Süd,52.50516,13.36617,Entire home/apt,55,1,4,2019-06-20,3.00,1,75
34453682,Sunny apartment in the heart of Kreuzberg,31667990,Nadja,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50261,13.4297,Entire home/apt,160,2,4,2019-06-23,2.55,1,0
34454143,Sweet apartment in the heart of Neukölln,260100777,Lisa,Neukölln,Reuterstraße,52.48944,13.42766,Entire home/apt,50,4,2,2019-06-13,1.11,1,8
34456064,Beautiful room in rooftop flat in Friedrichshain,260101609,Vicky,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51027,13.45688,Private room,50,1,5,2019-06-24,2.78,1,175
34457686,New York style loft in Berlin,161867560,Isaiah,Tempelhof - Schöneberg,Schöneberg-Nord,52.49914,13.35445,Entire home/apt,105,4,1,2019-06-28,1,2,19
34458000,"Small, bright room",23794332,Anne,Steglitz - Zehlendorf,Ostpreußendamm,52.43855,13.32498,Private room,21,1,6,2019-06-23,3.16,3,295
34458673,Gemütliche Wohnung am Szene Kiez Prenzlberg,260126718,Leonie,Pankow,Pankow Süd,52.55801,13.40309,Entire home/apt,55,7,0,,,1,0
34460887,"Perfect location, sunny & spacious Prenzlauer Berg",3641396,Maria,Pankow,Helmholtzplatz,52.54008,13.41699,Entire home/apt,120,3,1,2019-06-10,0.94,1,1
34461192,Ruhige 2 Raum Wohnung im Herzen Prenzlauer Bergs,234080474,Julius,Pankow,Helmholtzplatz,52.54572,13.4176,Entire home/apt,55,3,3,2019-06-10,1.53,1,36
34461750,"Appartment am Park, Kreuzberg, Balkon, Weitblick",149810826,Wilfried,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4947,13.4367,Entire home/apt,40,29,0,,,1,225
34463086,Bright & Beautiful-Room in Friedrichshain,11020264,Eva,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5085,13.45935,Private room,50,6,1,2019-06-02,0.75,2,0
34463475,Cozy apartment next to the Charlottenburg Palace,86626749,Nikolett,Charlottenburg-Wilm.,Mierendorffplatz,52.52268,13.30161,Entire home/apt,85,4,1,2019-06-24,1,1,2
34463837,Happy apartment,603988,Pablo Y Lorena,Neukölln,Schillerpromenade,52.47751,13.4243,Entire home/apt,80,3,3,2019-06-25,1.70,2,66
34465472,NEW - Charming 2 BR apartment in Berlin Mitte,24683816,Jakob,Mitte,Brunnenstr. Süd,52.53136,13.38722,Entire home/apt,225,1,2,2019-06-26,2,1,70
34467534,"Dachgeschoss, Mitten in Berlin",14170326,Cyrill,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49726,13.443,Private room,66,1,2,2019-05-25,1.22,1,0
34468415,Lovely Flat in Berlin Prenzlauer Berg,260142547,Antonia,Pankow,Prenzlauer Berg Nordwest,52.55536,13.40435,Entire home/apt,50,3,3,2019-06-26,2.81,1,0
34468955,"Quiet, sunny and urban in Berlin Mitte",260189554,C,Mitte,Alexanderplatz,52.52569,13.40338,Entire home/apt,97,63,0,,,1,342
34470404,Big & modern apartment with sunny garden terrace,216871695,Timothy,Mitte,Alexanderplatz,52.5051,13.41649,Private room,35,1,9,2019-07-07,4.82,1,43
34471314,"Really nice flat , ideal for couple or 2 friends!",35526545,Ricardo,Treptow - Köpenick,Köpenick-Nord,52.46292,13.58772,Private room,90,2,0,,,1,365
34472003,Big Cozy Flat in South-Schöneberg,32036386,Marie Louise,Tempelhof - Schöneberg,Friedenau,52.46711,13.32656,Entire home/apt,70,2,3,2019-06-24,3,2,70
34473097,Cozy central apartment,71830408,Katja,Pankow,Prenzlauer Berg Süd,52.53063,13.43011,Entire home/apt,70,1,0,,,1,6
34473358,"Sunny, spacious room with balcony in arty flatshre",17246277,Mellie,Mitte,Parkviertel,52.5495,13.35335,Private room,30,2,2,2019-06-21,1.00,1,261
34473626,Zimmer in ruhiger Lage und doch Zentral im Osten B,88295072,Mo,Lichtenberg,Friedrichsfelde Süd,52.49285,13.50585,Private room,35,2,8,2019-07-09,4.29,2,20
34474080,Modern High Quality Mitte Apartment,1414473,Davinia,Mitte,Brunnenstr. Süd,52.53456,13.38071,Entire home/apt,146,3,1,2019-06-26,1,1,26
34474401,Berlin like at home,33373573,Irene,Tempelhof - Schöneberg,Friedenau,52.46633,13.34259,Entire home/apt,70,3,7,2019-07-08,4.57,1,329
34474762,Cosy Appartement Alexanderplatz,134261665,Tea,Mitte,Alexanderplatz,52.52517,13.41724,Entire home/apt,99,2,2,2019-06-24,1.46,1,361
34476272,Nice and cozy room,49693267,Gavino,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51734,13.4523,Private room,30,2,5,2019-06-09,2.42,1,0
34485458,cute neighborhood with many offer for every flavor,38756695,Som,Lichtenberg,Neu Lichtenberg,52.50283,13.48036,Entire home/apt,50,3,3,2019-07-05,2.81,1,68
34485984,Sonnige Altbauwohnung im Prenzlauerberg,3399068,Sophie,Pankow,Prenzlauer Berg Süd,52.53318,13.42905,Entire home/apt,100,5,0,,,1,1
34487065,Mitten im Szenebezirk Berlin-Kreuzberg,242772139,Antonia,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49965,13.43946,Entire home/apt,50,3,2,2019-07-03,2,1,148
34487914,Big&pretty room with balcony in Prenzlauer Berg,87229354,Jakob,Pankow,Prenzlauer Berg Nord,52.55248,13.41503,Private room,65,3,0,,,1,22
34487973,Green Cosy Vibrant room in artistic unique Flat,47459525,Alexander,Neukölln,Reuterstraße,52.49098,13.42555,Private room,30,2,0,,,1,10
34494110,Charming modern loft apartment for two,135973285,Stephanie,Mitte,Brunnenstr. Süd,52.5336,13.38116,Entire home/apt,90,3,2,2019-06-16,1.71,9,254
34494196,A lovely bright 3.5 room maisonette apartment,9136053,Zahra,Treptow - Köpenick,Niederschöneweide,52.45046,13.52491,Entire home/apt,66,90,0,,,2,283
34494870,Cosy Kreuzberg Appartment,32746075,Sebastian,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49183,13.39737,Entire home/apt,50,2,3,2019-05-28,1.73,1,0
34496572,Holiday apartment No. 334452 in Berlin Wannsee,236337588,Finn E-Domizil,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.41499,13.16567,Entire home/apt,103,3,0,,,2,287
34501445,Gemütliches  Zuhause in Friedrichshain :),256062596,Darja,Lichtenberg,Alt-Lichtenberg,52.51734,13.48411,Entire home/apt,38,1,8,2019-07-07,7.06,1,7
34501520,NOMADS by Suite.030 . Designer Apartment for 4,102979040,Team Suite030,Mitte,Brunnenstr. Süd,52.53769,13.39769,Entire home/apt,485,3,0,,,17,365
34502630,"Cozy Room in the heart of Wedding, Berlin",2900085,Isabel,Mitte,Wedding Zentrum,52.55323,13.36085,Private room,35,2,3,2019-06-23,2.25,1,84
34504155,A private room in the middle of Kreuzberg,102948822,Elias,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49869,13.43957,Private room,66,2,3,2019-06-03,1.67,2,0
34504590,"#08 Comfy room for 3 with priv.bathroom, best area",258356469,Phil,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51542,13.45997,Private room,69,1,1,2019-05-26,0.64,7,349
34504785,NOMADS by Suite.030 . Designer Apartment for 6,102979040,Team Suite030,Mitte,Brunnenstr. Süd,52.53728,13.39636,Entire home/apt,610,3,0,,,17,365
34506133,Großes und helles Penthouse mit Dachterasse,3425735,Nadine,Mitte,Brunnenstr. Nord,52.54935,13.37941,Entire home/apt,50,2,5,2019-06-24,2.83,1,10
34507076,Generous family flat Kreuzberg,260441322,Ida,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49218,13.41698,Entire home/apt,190,6,1,2019-07-08,1,1,65
34510544,Dream flat in south Berlin,39158556,Ying,Steglitz - Zehlendorf,Ostpreußendamm,52.42731,13.31844,Entire home/apt,47,1,6,2019-07-10,3.83,1,51
34517444,Chalet Studio mit Terrasse,151200,Simon,Pankow,Prenzlauer Berg Südwest,52.53744,13.40903,Entire home/apt,128,3,0,,,6,255
34520154,"Spacious, light-filled studio in Neukölln",23095313,Riku,Neukölln,Schillerpromenade,52.46847,13.42238,Entire home/apt,50,2,1,2019-06-12,1,1,2
34520482,Cozy light studio near airport,30929256,Anna,Mitte,Parkviertel,52.56057,13.33017,Entire home/apt,25,1,1,2019-07-08,1,1,4
34523476,Cosy Apartment in Neukölln,260554201,Mir,Neukölln,Rixdorf,52.4779,13.44971,Entire home/apt,49,4,2,2019-06-19,1.13,1,298
34523896,Spacious bedroom in the heart of Friedrichshain,24369145,Marie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51034,13.45671,Private room,20,5,0,,,1,0
34523935,Kotti 90,5044091,Wilma,Neukölln,Reuterstraße,52.49425,13.42335,Private room,80,2,0,,,1,69
34524160,MARA Spreeapartment - Hausboot (festliegend),220193495,Frank,Lichtenberg,Rummelsburger Bucht,52.48984,13.49005,Entire home/apt,160,2,4,2019-06-19,2.79,1,220
34524367,Sunny & lovely XL spacious room in Friedrichshain,15240249,Nastasya,Pankow,Prenzlauer Berg Ost,52.52911,13.45048,Private room,50,1,14,2019-06-24,6.67,1,0
34524669,GreatStay - Bödiker Str.,260004354,GreatStay,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49986,13.46302,Entire home/apt,180,3,0,,,29,344
34527646,Gemütliches Zimmer für eine Person im Zentrum.,125341008,Taras,Mitte,Brunnenstr. Nord,52.541,13.39705,Private room,25,2,5,2019-06-17,3.41,5,113
34530226,Artists bedroom in the heat of Friedrichshain,260587471,William,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50538,13.46343,Private room,35,5,0,,,1,17
34531200,Schloss Bellevue 2BR 70m2 Designer Apt w/ balcony,243593450,Dragos,Mitte,Moabit Ost,52.51981,13.34199,Entire home/apt,55,2,2,2019-06-09,1.30,1,14
34531789,NOMADS by Suite.030 . Designer Apartment for 2,102979040,Team Suite030,Mitte,Brunnenstr. Süd,52.53736,13.39582,Entire home/apt,244,3,1,2019-05-30,0.70,17,365
34533913,"Bright, spacious double room w/ private balcony",68907115,Siobhan,Treptow - Köpenick,Adlershof,52.43374,13.5468,Private room,30,3,1,2019-06-11,1,1,0
34535726,"Nice, cozy and light apartment in Berlin Kreuzberg",165214661,Manuel,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49048,13.41887,Entire home/apt,55,5,3,2019-06-24,2.00,2,0
34536810,Sunny Appartement with wonderful view over Berlin,34556847,Tajo,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51896,13.45345,Entire home/apt,70,3,2,2019-06-14,1.50,1,8
34537215,Hübsche 2-Raumwohnung Prenzlauer Berg/Pankow,4295934,Katrin,Pankow,Pankow Süd,52.57059,13.42014,Entire home/apt,48,3,3,2019-07-02,2.73,1,20
34539895,wunderschöne ruhige Wohnung im Herzen Pankows,36765725,Rahel,Pankow,Pankow Zentrum,52.56611,13.40781,Entire home/apt,54,12,0,,,1,1
34540249,Small cute room for 1 person,139852348,Khatija,Spandau,Brunsbütteler Damm,52.53431,13.15768,Private room,16,1,6,2019-06-18,2.95,1,249
34543274,Light spacious room in the heart of Friedrichshain,96641771,Bhavneet,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51458,13.45492,Private room,50,4,0,,,1,0
34544305,Gemütliche Zimmer bis zur 4 Personen im Zentrum.,125341008,Taras,Mitte,Brunnenstr. Nord,52.54195,13.39665,Private room,70,2,0,,,5,107
34547793,Bright Studio Apartment in centre of Neukölln,67635547,Lily,Neukölln,Schillerpromenade,52.47135,13.42725,Entire home/apt,55,3,7,2019-07-07,3.89,1,9
34550155,Idyllische Oase in der Hauptstadt NR. 2,35451925,Claudia,Reinickendorf,West 2,52.6173,13.23763,Private room,35,1,1,2019-05-11,0.48,2,363
34550644,Central apartment near ICC with parkview,136562176,Vincent,Tempelhof - Schöneberg,Schöneberg-Süd,52.48265,13.34456,Entire home/apt,80,3,9,2019-07-08,5.09,1,33
34552316,Miniloft Mitte Apartment Hotel: Introverted studio,342965,Matthew,Mitte,Alexanderplatz,52.53028,13.37886,Entire home/apt,139,2,1,2019-05-19,0.56,13,330
34552644,ORIGINAL BAUHAUS BUILDING  IN THE ❤OF BERLIN,260745009,Julien,Mitte,Parkviertel,52.54854,13.34075,Entire home/apt,100,2,0,,,1,2
34553216,GreatStay - Zionskirchstr.,260004354,GreatStay,Mitte,Brunnenstr. Süd,52.53374,13.40599,Entire home/apt,90,3,0,,,29,306
34553265,Johannisthal - ruhig und zentral,177285014,Margritt,Treptow - Köpenick,Johannisthal,52.45103,13.50455,Private room,26,2,0,,,1,81
34553804,Heart of PBerg - U eberswalder starbe,7667984,Mohit,Pankow,Helmholtzplatz,52.54166,13.41505,Entire home/apt,75,3,2,2019-06-24,2,1,4
34554222,Gemütlich Ecke &Balkon,260654987,Clarissa,Neukölln,Reuterstraße,52.48444,13.42989,Private room,45,2,1,2019-05-27,0.65,1,75
34555775,BRIGHT AND BEAUTIFUL STUDIO IN PRENZLAUER BERG,260759260,Ines,Pankow,Pankow Süd,52.55309,13.42895,Entire home/apt,80,2,2,2019-07-07,1.54,1,18
34555927,"Ruhiges, zentral gelegenes Reihenhaus in Dahlem",260759851,Stefan,Charlottenburg-Wilm.,Schmargendorf,52.47038,13.29775,Entire home/apt,80,3,6,2019-07-03,3.91,1,113
34556315,YOUR CHIC HOME AWAY FROM HOME!,260601300,Ayesha,Mitte,Brunnenstr. Süd,52.53455,13.38137,Entire home/apt,110,6,2,2019-06-03,1.28,1,0
34556641,Exclusive loft 90 sqm for artlovers near Mauerpark,41025073,Gunther,Pankow,Prenzlauer Berg Nordwest,52.5474,13.40519,Entire home/apt,95,1,11,2019-06-30,6.47,1,295
34558012,Ruhige  2 Zi Gartenwohnung (nahe Schlossstraße),235196805,Ramona,Tempelhof - Schöneberg,Friedenau,52.46587,13.32714,Entire home/apt,69,1,8,2019-07-06,4.71,1,37
34558180,GreatStay - Paul Robeson Str. App.2,260004354,GreatStay,Pankow,Prenzlauer Berg Nordwest,52.55313,13.41281,Entire home/apt,162,3,0,,,29,306
34559050,The Claret Room. 10 minutes from Alexanderplatz,412455,Annie,Pankow,Prenzlauer Berg Süd,52.53147,13.42849,Private room,35,2,1,2019-06-19,1,1,157
34560168,SUPER ZENTRAL und RUHIG2 direkt am Kurfürstendamm,5038220,Stefanie,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49403,13.31047,Entire home/apt,50,90,0,,,4,284
34560198,Großes Privatzimmer im Grünen von Berlin,132398218,Sylvia,Spandau,Falkenhagener Feld,52.54826,13.15069,Private room,55,1,1,2019-06-02,0.75,2,321
34561592,Bright sunny room in shared apartment,53408766,Ronan,Mitte,Wedding Zentrum,52.54959,13.35425,Shared room,39,2,2,2019-06-01,0.98,1,330
34563620,Appartement für ZWEI,260803412,Heike,Pankow,Weißensee,52.55434,13.44981,Entire home/apt,50,2,0,,,2,145
34563769,Berlin Apartment 2031,246780699,Sonya,Mitte,Alexanderplatz,52.52509,13.39956,Entire home/apt,320,2,11,2019-07-07,5.41,24,346
34564124,Zimmer in schöner Altbauwohnung in Neukölln,122934717,Nina,Neukölln,Reuterstraße,52.48355,13.43103,Private room,60,2,0,,,1,23
34564997,Private room in apartment in central hot spot,11732568,Christoph,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50761,13.45232,Private room,50,2,1,2019-05-26,0.64,1,38
34565334,Super endroit,238278118,Ndoumbe,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.41896,13.14492,Entire home/apt,80,15,0,,,4,354
34565816,Chambre partagé,238278118,Ndoumbe,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.42037,13.15774,Shared room,45,30,0,,,4,179
34566633,Berlin Apartments 2021,246780699,Sonya,Mitte,Alexanderplatz,52.52348,13.4003,Entire home/apt,320,2,3,2019-07-07,1.96,24,341
34566884,DZ + Balkon BLN Steglitz S-Bahn&Supermarkt nebenan,194475135,Kristin,Steglitz - Zehlendorf,Albrechtstr.,52.4485,13.34922,Private room,27,1,1,2019-05-25,0.63,1,0
34568906,Über den Dächern Berlins (Schöneberg) - einmalig,132373045,Uwe P.,Tempelhof - Schöneberg,Schöneberg-Nord,52.48923,13.36277,Entire home/apt,82,12,0,,,1,2
34571798,Nice City-Appartment in the center / Prenzl. Berg,260857269,Mathias,Pankow,Prenzlauer Berg Nord,52.5443,13.43653,Entire home/apt,60,2,7,2019-07-05,3.89,1,0
34572209,Nice room in Alexanderplatz the center of the city,102045610,Sergio,Mitte,Alexanderplatz,52.52207,13.41094,Private room,50,1,6,2019-06-30,3.33,1,43
34573710,Modern Apartment in the heart of Friedrichshain,3380566,Minh,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5139,13.44854,Entire home/apt,80,4,0,,,1,7
34582247,Geräumige 2 Zimmer Wohnung mit Blick auf den Park,17355631,Conny,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52616,13.42658,Entire home/apt,60,1,6,2019-05-31,2.95,1,0
34585138,Wunderschöne Altbau-Wohnung im hippen Neukölln,260945779,Katharina,Neukölln,Rixdorf,52.47956,13.44903,Private room,50,2,2,2019-07-01,1.15,1,0
34585759,"Nice, cosy room in the city center.",196122148,Thomas,Mitte,Brunnenstr. Süd,52.53458,13.39467,Private room,40,1,11,2019-06-30,5.79,1,0
34586087,Artsy Apartment to share in Berlin,83537099,Aaron,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49493,13.40596,Private room,128,3,6,2019-06-30,4.50,1,132
34588793,Bright Artist Studio with private kitchen near Zoo,30749813,Jo,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.50762,13.3277,Private room,34,1,4,2019-06-21,2.67,2,61
34589316,Ferienbungalows an der Müggelspree,260969264,Johannes,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.43321,13.69707,Entire home/apt,47,6,4,2019-07-06,4,2,111
34589581,zwei Zimmer in Friedrichshain mit Hochbett,260969848,Stefanie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50998,13.46923,Private room,90,3,4,2019-06-23,2.50,1,49
34589833,Subleting Cosy Apartment in Neukoelln,5413757,Lauri,Neukölln,Rixdorf,52.47239,13.45053,Entire home/apt,50,6,1,2019-06-10,0.94,2,10
34595228,Studio-Appartement für zwei Personen,260803412,Heike,Pankow,Weißensee,52.55434,13.44775,Entire home/apt,80,2,0,,,2,225
34595902,Gemütliches Privatzimmer am See,132398218,Sylvia,Spandau,Falkenhagener Feld,52.54637,13.15046,Private room,39,1,2,2019-06-02,1.46,2,111
34596605,Zimmer zum Wohlfühlen und verweilen...,89794336,Britta & Frank,Pankow,Buchholz,52.61052,13.43951,Private room,19,1,0,,,2,35
34597080,"Large room, king size bed in a peaceful apartment",32253741,Brody,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51319,13.46281,Private room,125,1,1,2019-06-16,1,2,7
34598142,Gemütliches Zimmer im Zentrum von Berlin,261026705,Richard Arnaud,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50052,13.43518,Private room,50,1,8,2019-06-10,4.44,1,158
34600010,"Private studio apartment in Wedding, Berlin.",180428307,Priyam,Mitte,Wedding Zentrum,52.54453,13.36005,Shared room,14,1,6,2019-07-03,2.90,1,89
34602590,"1a Verkersanbindung, Ostkreuz, Kühl",143892652,Doreen,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50771,13.46976,Entire home/apt,120,2,5,2019-07-04,4.69,1,7
34608536,GreatStay - Bornimer Str.,260004354,GreatStay,Charlottenburg-Wilm.,Halensee,52.49755,13.28633,Entire home/apt,108,3,2,2019-06-29,2,29,341
34610250,Huge Room in Classical Berlin AltBau Apartment,82700967,Navidad,Mitte,Alexanderplatz,52.5275,13.40895,Private room,60,1,3,2019-06-09,1.96,4,351
34612623,Spacious apartment in Mitte (Museumsinsel & Alex),54417089,Leo,Mitte,Alexanderplatz,52.52815,13.40813,Entire home/apt,75,3,4,2019-07-09,2.31,1,49
34613807,Loft-living im Herzen Neuköllns,1424914,Thomas,Neukölln,Rixdorf,52.46959,13.44431,Entire home/apt,100,4,2,2019-07-08,2,1,118
34615028,Wohnung mit priv. Garten,55078157,Cristina,Pankow,Prenzlauer Berg Südwest,52.53907,13.40628,Entire home/apt,110,7,0,,,2,10
34617708,Entire flat in the heart of Kreuzkoelln,256868448,Chris,Neukölln,Reuterstraße,52.49309,13.42586,Entire home/apt,120,1,15,2019-07-07,7.76,1,4
34619799,Gemütliches 20qm Zimmer in Berlin (Wedding),247451612,Rasmus,Mitte,Wedding Zentrum,52.55165,13.36379,Private room,45,2,0,,,1,62
34619936,Private room in the center of Berlin,198105792,Georgi,Pankow,Prenzlauer Berg Süd,52.52714,13.41697,Private room,50,1,5,2019-06-05,2.78,1,11
34620583,"Historical old Berlin, quiet yet central!",2378706,Xenia,Mitte,Alexanderplatz,52.51044,13.40748,Entire home/apt,110,2,0,,,1,117
34621970,Cosy room in the middle of east Berlin,261195698,Johannes,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51676,13.45558,Private room,30,3,2,2019-06-07,1.50,1,73
34623701,Shared studio apartment for Economic traveler's,223322100,Puneeth,Lichtenberg,Alt-Lichtenberg,52.52429,13.51756,Shared room,16,1,1,2019-05-24,0.61,3,74
34625484,spacious apartment for a couple or small family,3908898,Sebastian,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49854,13.44227,Entire home/apt,109,7,0,,,1,7
34634214,Two light and spacious rooms in Mehringdamm,17555713,Cornelia,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49311,13.38072,Private room,70,4,2,2019-06-02,1.11,1,158
34634321,Sommer in Berlin,81433416,Sandra,Neukölln,Reuterstraße,52.49296,13.42474,Private room,55,7,0,,,1,47
34634715,Cozy & Calming room with good vibes,1130217,Nadia,Mitte,Osloer Straße,52.55776,13.37778,Private room,19,1,1,2019-06-02,0.75,1,1
34634946,En uno de los barrios màs bonitos de Berlín,7082632,Ricardo,Pankow,Prenzlauer Berg Nordwest,52.54985,13.40857,Private room,23,1,1,2019-05-31,0.71,1,2
34635368,violet room in shared flat with family,20545111,Teresa,Mitte,Osloer Straße,52.56614,13.38358,Private room,25,28,5,2019-06-26,4.17,2,30
34635504,Kreuzberg from the top,11605830,Cecilia,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49939,13.43395,Entire home/apt,110,2,3,2019-06-28,1.64,1,53
34636541,Bright studio flat in Lichtenberg,234312359,Trina,Lichtenberg,Neu Lichtenberg,52.50687,13.51598,Entire home/apt,25,2,4,2019-06-10,2.03,1,0
34636885,60qm Altbauwohnung Prenzlauer Berg-Friedrichshain,23903086,Dominic,Pankow,Prenzlauer Berg Süd,52.53421,13.43121,Entire home/apt,60,1,1,2019-05-19,0.56,1,0
34637134,Sunny room close to Treptower Park,33821412,Allan,Treptow - Köpenick,Baumschulenweg,52.46582,13.49431,Private room,25,3,4,2019-06-23,2.14,2,6
34637714,Quiet room in West Berlin,33821412,Allan,Treptow - Köpenick,Baumschulenweg,52.46791,13.49439,Private room,25,5,7,2019-06-22,3.82,2,0
34638864,Cozy apartment in trendy district Friedrichshain,14098285,Leopold,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51841,13.46239,Private room,45,2,0,,,1,8
34639457,"Bright, colourful flat in Neukölln",251497729,Kristina,Neukölln,Neuköllner Mitte/Zentrum,52.48285,13.42926,Private room,100,2,3,2019-06-15,2.20,1,39
34641776,Cozy place,261344995,Koyn,Neukölln,Neuköllner Mitte/Zentrum,52.48181,13.43338,Private room,50,1,0,,,1,60
34642914,"Central Sunny Big As Appartement, long term",138658157,Frank,Neukölln,Schillerpromenade,52.47668,13.42583,Private room,50,7,0,,,3,69
34644413,Traum Wohnung in City Lage !,245041680,Katharina,Charlottenburg-Wilm.,Grunewald,52.49583,13.28333,Entire home/apt,90,30,0,,,1,83
34644647,NEW STUDIO APT. | CRAZY SUNSET VIEW,261365971,Oliver,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50409,13.38232,Entire home/apt,110,2,6,2019-07-10,3.33,1,53
34644792,Lovely Centrally Located Studio Apartment,261366620,Benjamin,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49898,13.32169,Entire home/apt,50,3,1,2019-05-13,0.50,1,15
34644818,"Schönes, zentral gelegenes Zimmer in Wilmersdorf",53499122,Antonia,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4967,13.31989,Private room,100,1,3,2019-06-16,2.25,1,164
34644971,2 Zimmer Apartment in top Lage,68063826,Anni,Charlottenburg-Wilm.,Kantstraße,52.507,13.30541,Entire home/apt,85,1,6,2019-06-30,3.53,1,229
34645633,A very cozy room in a student building for rent,178494220,Mazen,Mitte,Moabit Ost,52.51781,13.33681,Private room,16,20,0,,,1,4
34646313,"Cosy, quiet Room - Ruhige, stilvolle Unterkunft",97457092,Christiane,Tempelhof - Schöneberg,Friedenau,52.46979,13.3446,Private room,29,5,0,,,1,127
34646721,Cosy typical Berlin-Apartment in perfect central location at U Bernauer Str. to explore the city.,7198786,Oliver,Mitte,Brunnenstr. Süd,52.53668,13.39553,Entire home/apt,89,2,0,,,7,0
34646939,Very central room in Friedrichshain,261382073,Jo,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51478,13.45631,Private room,40,3,2,2019-06-11,1.50,1,69
34647288,"Ruhige helle 1,5 Zimmerwohnung im Grünen",199624438,Julia,Lichtenberg,Alt-Lichtenberg,52.52187,13.50927,Entire home/apt,21,7,1,2019-06-22,1,1,0
34648713,Schönes Zimmer nicht weit vom Flughafen Tegel,202235342,Matthias,Reinickendorf,West 4,52.57391,13.31478,Private room,40,1,17,2019-07-07,9.44,1,137
34648991,beautiful & bright haven for urban adventurers,115206302,Juliane,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.49014,13.32474,Private room,48,2,6,2019-06-25,3.33,1,0
34660093,private room in shared flat,243076441,Sebastian,Mitte,Osloer Straße,52.56575,13.38348,Private room,25,28,0,,,5,297
